5,29885,368,100,98.13333333333333,1.440217391304348,0,0,NaN
10,29882,526,100,98.3177570093458,1.429657794676806,0,0,NaN
20,29867,1128,100,98.25479930191972,1.3783303730017762,0,0,NaN
50,29872,2660,100,97.9381443298969,1.350375939849624,0,0,NaN
100,29857,5435,100,97.85701422654421,1.3652926021347074,0,0,NaN
200,29874,11588,99.81014842940974,97.99560216508796,1.727625787520497,0,0,NaN
500,29874,29039,99.48689693171252,97.70203889374875,2.4355521884362408,0,0,NaN
1000,29883,58114,98.82472381870117,97.99824614658166,3.349813288361928,0,0,NaN
2000,29876,118977,98.3467392857443,98.0249171898947,4.131753036607406,0,0,NaN
